dite,skolka,poradi
2362,35,5
2362,95,6
2362,135,7
2362,14,8
2362,51,9
2362,59,10
2362,73,11
2362,130,12
2362,58,13
2362,40,14
2362,72,15
2362,118,16
2362,54,17
2362,67,18
2362,26,19
2362,55,20
2362,41,21
2362,52,22
2362,38,23
2362,125,24
2362,9,25
2362,47,26
2362,45,27
2362,120,28
2362,62,29
2362,85,30
2362,42,31
2362,8,32
2362,132,33
2362,129,34
2362,106,35
2362,1,36
2362,82,37
2362,127,38
2362,17,39
2363,33,1
2363,100,2
2363,50,3
2363,4,4
2363,95,5
2363,81,6
2363,109,7
2363,102,8
2363,128,9
2363,63,10
2363,88,11
2363,90,12
2363,131,13
2363,6,14
2363,113,15
2363,18,16
2363,38,17
2363,0,18
2363,91,19
2363,114,20
2363,64,21
2363,21,22
2363,106,23
2363,13,24
2363,79,25
2363,87,26
2363,93,27
2363,43,28
2363,59,29
2363,68,30
2363,65,31
2363,72,32
2363,23,33
2363,8,34
2363,129,35
2363,1,36
2363,127,37
2363,110,38
2363,94,39
2363,20,40
2363,51,41
2363,107,42
2363,44,43
2363,25,44
2363,119,45
2363,133,46
2363,104,47
2363,77,48
2363,111,49
2363,96,50
2363,92,51
2363,125,52
2363,61,53
2363,53,54
2363,120,55
2363,39,56
2363,82,57
2363,30,58
2363,2,59
2363,70,60
2363,66,61
2363,124,62
2363,122,63
2363,29,64
2363,112,65
2363,117,66
2363,41,67
2363,126,68
2363,52,69
2363,26,70
2363,47,71
2363,9,72
2363,45,73
2363,5,74
2363,3,75
2363,16,76
2363,17,77
2364,34,1
2364,33,2
2364,66,3
2364,35,4
2364,101,5
2364,124,6
2364,135,7
2364,20,8
2364,14,9
2364,36,10
2364,29,11
2364,43,12
2364,59,13
2364,73,14
2364,58,15
2364,10,16
2364,12,17
2364,115,18
2364,54,19
2364,3,20
2364,6,21
2364,104,22
2364,67,23
2364,112,24
2364,77,25
2364,126,26
2364,55,27
2364,0,28
2364,38,29
2364,105,30
2364,91,31
2364,56,32
2364,92,33
2364,7,34
2364,125,35
2364,99,36
2364,47,37
2364,84,38
2364,57,39
2364,98,40
2364,120,41
2364,64,42
2364,134,43
2364,85,44
2364,42,45
2364,69,46
2364,132,47
2364,89,48
2364,49,49
2364,1,50
2364,82,51
2364,83,52
2364,76,53
2364,39,54
2364,87,55
2364,17,56
2365,56,1
2365,121,2
2365,17,3
2366,101,1
2366,81,2
2366,14,3
2366,119,4
2366,75,5
2366,115,6
2366,90,7
2366,108,8
2366,113,9
2366,117,10
2366,136,11
2366,55,12
2366,91,13
2366,96,14
2366,105,15
2366,71,16
2366,99,17
2366,9,18
2366,114,19
2366,53,20
2366,80,21
2366,15,22
2366,8,23
2366,132,24
2366,106,25
2366,46,26
2366,76,27
2366,16,28
2367,74,1
2367,48,2
2367,110,3
2367,19,4
2367,4,5
2367,95,6
2367,93,7
2367,124,8
2367,109,9
2367,44,10
2367,102,11
2367,36,12
2367,60,13
2367,128,14
2367,25,15
2367,133,16
2367,73,17
2367,40,18
2367,88,19
2367,115,20
2367,65,21
2367,72,22
2367,90,23
2367,54,24
2367,108,25
2367,67,26
2367,11,27
2367,77,28
2367,136,29
2367,111,30
2367,0,31
2367,23,32
2367,105,33
2367,92,34
2367,7,35
2367,99,36
2367,22,37
2367,61,38
2367,97,39
2367,120,40
2367,134,41
2367,85,42
2367,69,43
2367,37,44
2367,24,45
2367,132,46
2367,129,47
2367,46,48
2367,30,49
2367,76,50
2367,79,51
2367,87,52
2367,16,53
2368,34,1
2368,4,2
2368,95,3
2368,81,4
2368,109,5
2368,36,6
2368,63,7
2368,88,8
2368,115,9
2368,131,10
2368,118,11
2368,113,12
2368,0,13
2368,28,14
2368,71,15
2368,114,16
2368,15,17
2368,21,18
2368,106,19
2368,103,20
2368,83,21
2368,13,22
2368,79,23
2368,93,24
2368,19,25
2368,135,26
2368,121,27
2368,60,28
2368,73,29
2368,65,30
2368,108,31
2368,55,32
2368,86,33
2368,31,34
2368,85,35
2368,37,36
2368,129,37
2368,89,38
2368,1,39
2368,127,40
2368,110,41
2368,51,42
2368,107,43
2368,25,44
2368,32,45
2368,119,46
2368,54,47
2368,104,48
2368,11,49
2368,77,50
2368,111,51
2368,96,52
2368,56,53
2368,92,54
2368,99,55
2368,84,56
2368,53,57
2368,120,58
2368,80,59
2368,24,60
2368,2,61
2368,27,62
2368,74,63
2368,70,64
2368,48,65
2368,66,66
2368,35,67
2368,101,68
2368,122,69
2368,29,70
2368,123,71
2368,10,72
2368,78,73
2368,117,74
2368,41,75
2368,52,76
2368,26,77
2368,126,78
2368,47,79
2368,42,80
2368,76,81
2368,3,82
2368,16,83
2369,74,1
2369,100,2
2369,35,3
2369,50,4
2369,4,5
2369,95,6
2369,94,7
2369,20,8
2369,51,9
2369,107,10
2369,60,11
2369,25,12
2369,32,13
2369,63,14
2369,43,15
2369,59,16
2369,133,17
2369,123,18
2369,12,19
2369,131,20
2369,118,21
2369,104,22
2369,116,23
2369,77,24
2369,136,25
2369,52,26
2369,111,27
2369,0,28
2369,28,29
2369,56,30
2369,7,31
2369,71,32
2369,47,33
2369,84,34
2369,45,35
2369,97,36
2369,53,37
2369,64,38
2369,120,39
2369,5,40
2369,31,41
2369,62,42
2369,85,43
2369,42,44
2369,80,45
2369,76,46
2369,69,47
2369,15,48
2369,21,49
2369,132,50
2369,106,51
2369,49,52
2369,46,53
2369,30,54
2369,13,55
2369,82,56
2369,79,57
2369,93,58
2370,34,1
2370,100,2
2370,66,3
2370,35,4
2370,101,5
2370,93,6
2370,19,7
2370,20,8
2370,51,9
2370,107,10
2370,122,11
2370,36,12
2370,60,13
2370,25,14
2370,73,15
2370,68,16
2370,10,17
2370,65,18
2370,72,19
2370,131,20
2370,90,21
2370,116,22
2370,108,23
2370,67,24
2370,104,25
2370,18,26
2370,117,27
2370,26,28
2370,55,29
2370,38,30
2370,23,31
2370,28,32
2370,96,33
2370,7,34
2370,99,35
2370,22,36
2370,61,37
2370,45,38
2370,114,39
2370,86,40
2370,98,41
2370,64,42
2370,31,43
2370,62,44
2370,42,45
2370,21,46
2370,132,47
2370,106,48
2370,103,49
2370,39,50
2370,13,51
2370,87,52
2370,16,53
2370,27,54
2371,100,1
2371,48,2
2371,110,3
2371,101,4
2371,4,5
2371,95,6
2371,94,7
2371,124,8
2371,81,9
2371,135,10
2371,109,11
2371,44,12
2371,102,13
2371,60,14
2371,127,15
2371,63,16
2371,119,17
2371,75,18
2371,133,19
2371,73,20
2371,130,21
2371,58,22
2371,40,23
2371,78,24
2371,10,25
2371,123,26
2371,72,27
2371,90,28
2371,131,29
2371,118,30
2371,54,31
2371,3,32
2371,104,33
2371,67,34
2371,11,35
2371,113,36
2371,117,37
2371,26,38
2371,126,39
2371,0,40
2371,91,41
2371,96,42
2371,105,43
2371,28,44
2371,22,45
2371,47,46
2371,9,47
2371,84,48
2371,114,49
2371,45,50
2371,57,51
2371,97,52
2371,5,53
2371,31,54
2371,85,55
2371,80,56
2371,69,57
2371,8,58
2371,15,59
2371,129,60
2371,132,61
2371,89,62
2371,106,63
2371,82,64
2371,83,65
2371,13,66
2371,46,67
2371,79,68
2371,87,69
2371,2,70
2371,16,71
2371,17,72
2372,34,1
2372,100,2
2372,33,3
2372,4,4
2372,95,5
2372,81,6
2372,14,7
2372,102,8
2372,36,9
2372,128,10
2372,63,11
2372,88,12
2372,90,13
2372,118,14
2372,6,15
2372,67,16
2372,105,17
2372,71,18
2372,114,19
2372,57,20
2372,64,21
2372,134,22
2372,69,23
2372,21,24
2372,106,25
2372,103,26
2372,93,27
2372,19,28
2372,135,29
2372,43,30
2372,59,31
2372,75,32
2372,73,33
2372,65,34
2372,108,35
2372,23,36
2372,98,37
2372,86,38
2372,62,39
2372,85,40
2372,8,41
2372,37,42
2372,129,43
2372,1,44
2372,94,45
2372,20,46
2372,51,47
2372,107,48
2372,25,49
2372,32,50
2372,119,51
2372,133,52
2372,116,53
2372,77,54
2372,111,55
2372,96,56
2372,56,57
2372,92,58
2372,99,59
2372,61,60
2372,97,61
2372,53,62
2372,120,63
2372,80,64
2372,39,65
2372,30,66
2372,2,67
2372,27,68
2372,70,69
2372,48,70
2372,66,71
2372,124,72
2372,130,73
2372,123,74
2372,10,75
2372,78,76
2372,112,77
2372,117,78
2372,26,79
2372,52,80
2372,41,81
2372,9,82
2372,45,83
2372,5,84
2372,42,85
2372,49,86
2372,3,87
2372,16,88
2373,74,1
2373,70,2
2373,100,3
2373,81,4
2373,20,5
2373,135,6
2373,14,7
2373,107,8
2373,44,9
2373,121,10
2373,29,11
2373,60,12
2373,127,13
2373,63,14
2373,59,15
2373,133,16
2373,130,17
2373,68,18
2373,75,19
2373,58,20
2373,123,21
2373,10,22
2373,88,23
2373,78,24
2373,73,25
2373,65,26
2373,72,27
2373,131,28
2373,90,29
2373,12,30
2373,6,31
2373,116,32
2373,67,33
2373,113,34
2373,11,35
2373,55,36
2373,52,37
2373,23,38
2373,27,39
2373,105,40
2373,92,41
2373,7,42
2373,125,43
2373,22,44
2373,47,45
2373,61,46
2373,84,47
2373,97,48
2373,98,49
2373,86,50
2373,5,51
2373,85,52
2373,69,53
2373,21,54
2373,24,55
2373,89,56
2373,1,57
2373,39,58
2373,30,59
2373,13,60
2373,83,61
2373,82,62
2373,87,63
2373,2,64
2373,16,65
2373,17,66
2374,74,1
2374,33,2
2374,70,3
2374,48,4
2374,66,5
2374,110,6
2374,101,7
2374,19,8
2374,4,9
2374,94,10
2374,135,11
2374,44,12
2374,122,13
2374,36,14
2374,29,15
2374,60,16
2374,25,17
2374,32,18
2374,63,19
2374,43,20
2374,119,21
2374,59,22
2374,133,23
2374,130,24
2374,73,25
2374,123,26
2374,78,27
2374,12,28
2374,115,29
2374,88,30
2374,72,31
2374,90,32
2374,118,33
2374,6,34
2374,116,35
2374,112,36
2374,11,37
2374,67,38
2374,18,39
2374,117,40
2374,136,41
2374,26,42
2374,41,43
2374,111,44
2374,38,45
2374,105,46
2374,28,47
2374,96,48
2374,126,49
2374,7,50
2374,125,51
2374,99,52
2374,22,53
2374,9,54
2374,61,55
2374,84,56
2374,45,57
2374,114,58
2374,86,59
2374,120,60
2374,64,61
2374,5,62
2374,15,63
2374,132,64
2374,89,65
2374,49,66
2374,83,67
2374,46,68
2374,76,69
2374,87,70
2374,16,71
2374,27,72
2375,33,1
2375,100,2
2375,34,3
2375,50,4
2375,4,5
2375,95,6
2375,81,7
2375,109,8
2375,102,9
2375,115,10
2375,90,11
2375,6,12
2375,67,13
2375,18,14
2375,91,15
2375,28,16
2375,57,17
2375,64,18
2375,134,19
2375,69,20
2375,15,21
2375,21,22
2375,106,23
2375,103,24
2375,83,25
2375,79,26
2375,87,27
2375,93,28
2375,19,29
2375,135,30
2375,121,31
2375,43,32
2375,75,33
2375,59,34
2375,73,35
2375,58,36
2375,72,37
2375,108,38
2375,55,39
2375,23,40
2375,22,41
2375,86,42
2375,85,43
2375,129,44
2375,127,45
2375,94,46
2375,44,47
2375,25,48
2375,104,49
2375,116,50
2375,11,51
2375,111,52
2375,96,53
2375,92,54
2375,99,55
2375,84,56
2375,82,57
2375,30,58
2375,2,59
2375,27,60
2375,74,61
2375,70,62
2375,48,63
2375,66,64
2375,124,65
2375,130,66
2375,123,67
2375,10,68
2375,12,69
2375,112,70
2375,117,71
2375,41,72
2375,126,73
2375,26,74
2375,136,75
2375,52,76
2375,47,77
2375,9,78
2375,45,79
2375,42,80
2375,49,81
2375,3,82
2376,135,1
2376,14,2
2376,107,3
2376,44,4
2376,60,5
2376,29,6
2376,128,7
2376,115,8
2376,65,9
2376,54,10
2376,6,11
2376,18,12
2376,55,13
2376,91,14
2376,125,15
2376,99,16
2376,9,17
2376,114,18
2376,53,19
2376,31,20
2376,62,21
2376,42,22
2376,15,23
2376,79,24
2376,87,25
2376,2,26
2377,74,1
2377,33,2
2377,34,3
2377,50,4
2377,19,5
2377,4,6
2377,95,7
2377,94,8
2377,124,9
2377,135,10
2377,44,11
2377,102,12
2377,121,13
2377,32,14
2377,63,15
2377,119,16
2377,75,17
2377,133,18
2377,73,19
2377,123,20
2377,40,21
2377,78,22
2377,88,23
2377,115,24
2377,10,25
2377,72,26
2377,131,27
2377,54,28
2377,3,29
2377,87,30
2377,116,31
2377,108,32
2377,67,33
2377,113,34
2377,104,35
2377,11,36
2377,18,37
2377,117,38
2377,26,39
2377,38,40
2377,136,41
2377,55,42
2377,23,43
2377,91,44
2377,96,45
2377,56,46
2377,126,47
2377,28,48
2377,125,49
2377,71,50
2377,7,51
2377,61,52
2377,84,53
2377,57,54
2377,86,55
2377,98,56
2377,120,57
2377,64,58
2377,62,59
2377,85,60
2377,42,61
2377,69,62
2377,15,63
2377,89,64
2377,106,65
2377,49,66
2377,1,67
2377,39,68
2377,46,69
2377,30,70
2377,82,71
2377,103,72
2377,83,73
2377,127,74
2377,2,75
2377,27,76
2378,74,1
2378,33,2
2378,0,3
2378,51,4
2378,36,5
2378,128,6
2379,33,1
2379,34,2
2379,50,3
2379,4,4
2379,95,5
2379,14,6
2379,109,7
2379,102,8
2379,36,9
2379,128,10
2379,88,11
2379,115,12
2379,90,13
2379,131,14
2379,118,15
2379,6,16
2379,113,17
2379,38,18
2379,91,19
2379,28,20
2379,71,21
2379,114,22
2379,64,23
2379,21,24
2379,15,25
2379,103,26
2379,79,27
2379,93,28
2379,135,29
2379,121,30
2379,60,31
2379,73,32
2379,68,33
2379,65,34
2379,108,35
2379,55,36
2379,7,37
2379,31,38
2379,62,39
2379,85,40
2379,129,41
2379,89,42
2379,127,43
2379,110,44
2379,94,45
2379,20,46
2379,51,47
2379,44,48
2379,25,49
2379,119,50
2379,133,51
2379,54,52
2379,116,53
2379,104,54
2379,111,55
2379,56,56
2379,92,57
2379,125,58
2379,84,59
2379,53,60
2379,97,61
2379,120,62
2379,24,63
2379,39,64
2379,30,65
2379,27,66
2379,70,67
2379,124,68
2379,122,69
2379,29,70
2379,130,71
2379,78,72
2379,12,73
2379,10,74
2379,117,75
2379,126,76
2379,52,77
2379,45,78
2379,42,79
2379,3,80
2379,16,81
2380,34,1
2380,70,2
2380,48,3
2380,66,4
2380,101,5
2380,4,6
2380,94,7
2380,135,8
2380,20,9
2380,122,10
2380,121,11
2380,29,12
2380,60,13
2380,32,14
2380,43,15
2380,59,16
2380,68,17
2380,123,18
2380,40,19
2380,10,20
2380,115,21
2380,72,22
2380,131,23
2380,90,24
2380,3,25
2380,6,26
2380,11,27
2380,112,28
2380,18,29
2380,136,30
2380,111,31
2380,52,32
2380,105,33
2380,28,34
2380,7,35
2380,125,36
2380,22,37
2380,61,38
2380,45,39
2380,5,40
2380,62,41
2380,80,42
2380,42,43
2380,15,44
2380,21,45
2380,132,46
2380,129,47
2380,106,48
2380,89,49
2380,103,50
2380,39,51
2380,82,52
2380,87,53
2380,93,54
2380,17,55
2381,100,1
2381,66,2
2381,101,3
2381,50,4
2381,81,5
2381,14,6
2381,107,7
2381,102,8
2381,60,9
2381,119,10
2381,75,11
2381,58,12
2381,78,13
2381,104,14
2381,11,15
2381,113,16
2381,117,17
2381,126,18
2381,38,19
2381,91,20
2381,28,21
2381,105,22
2381,92,23
2381,47,24
2381,9,25
2381,57,26
2381,98,27
2381,5,28
2381,134,29
2381,80,30
2381,15,31
2381,132,32
2381,106,33
2381,39,34
2381,83,35
2381,3,36
2381,16,37
2382,70,1
2382,105,2
2382,10,3
2382,81,4
2382,122,5
2382,60,6
2383,19,1
2383,4,2
2383,135,3
2383,51,4
2383,107,5
2383,121,6
2383,60,7
2383,59,8
2383,130,9
2383,88,10
2383,54,11
2383,112,12
2383,136,13
2383,111,14
2383,7,15
2383,53,16
2383,42,17
2383,15,18
2383,24,19
2383,49,20
2383,1,21
2383,82,22
2384,33,1
2384,70,2
2384,110,3
2384,35,4
2384,101,5
2384,95,6
2384,124,7
2384,109,8
2384,14,9
2384,107,10
2384,44,11
2384,102,12
2384,122,13
2384,121,14
2384,60,15
2384,128,16
2384,25,17
2384,32,18
2384,63,19
2384,43,20
2384,59,21
2384,75,22
2384,133,23
2384,68,24
2384,73,25
2384,58,26
2384,130,27
2384,78,28
2384,115,29
2384,65,30
2384,90,31
2384,118,32
2384,16,33
2384,87,34
2384,104,35
2384,108,36
2384,112,37
2384,113,38
2384,77,39
2384,67,40
2384,136,41
2384,41,42
2384,55,43
2384,0,44
2384,105,45
2384,28,46
2384,96,47
2384,91,48
2384,7,49
2384,125,50
2384,99,51
2384,27,52
2384,9,53
2384,61,54
2384,84,55
2384,45,56
2384,114,57
2384,120,58
2384,64,59
2384,5,60
2384,62,61
2384,85,62
2384,42,63
2384,13,64
2384,24,65
2384,129,66
2384,103,67
2384,1,68
2384,46,69
2384,39,70
2384,76,71
2384,79,72
2384,3,73
2384,2,74
2384,93,75
2384,17,76
2385,74,1
2385,33,2
2385,100,3
2385,66,4
2385,19,5
2385,94,6
2385,81,7
2385,20,8
2385,51,9
2385,60,10
2385,119,11
2385,43,12
2385,133,13
2385,130,14
2385,68,15
2385,40,16
2385,12,17
2385,115,18
2385,72,19
2385,54,20
2385,87,21
2385,104,22
2385,108,23
2385,11,24
2385,67,25
2385,18,26
2385,117,27
2385,55,28
2385,111,29
2385,0,30
2385,23,31
2385,91,32
2385,28,33
2385,96,34
2385,125,35
2385,99,36
2385,9,37
2385,47,38
2385,57,39
2385,53,40
2385,120,41
2385,5,42
2385,31,43
2385,134,44
2385,69,45
2385,8,46
2385,132,47
2385,129,48
2385,103,49
2385,1,50
2385,39,51
2385,3,52
2385,27,53
2386,74,1
2386,70,2
2386,110,3
2386,95,4
2386,44,5
2386,119,6
2386,75,7
2386,133,8
2386,130,9
2386,68,10
2386,12,11
2386,54,12
2386,108,13
2386,136,14
2386,126,15
2386,96,16
2386,97,17
2386,98,18
2386,15,19
2386,8,20
2386,83,21
2386,30,22
2386,16,23
2387,33,1
2387,34,2
2387,66,3
2387,101,4
2387,95,5
2387,81,6
2387,109,7
2387,51,8
2387,102,9
2387,122,10
2387,121,11
2387,63,12
2387,119,13
2387,130,14
2387,40,15
2387,58,16
2387,10,17
2387,12,18
2387,123,19
2387,65,20
2387,131,21
2387,90,22
2387,54,23
2387,6,24
2387,104,25
2387,116,26
2387,67,27
2387,11,28
2387,38,29
2387,55,30
2387,111,31
2387,0,32
2387,91,33
2387,96,34
2387,7,35
2387,22,36
2387,84,37
2387,114,38
2387,97,39
2387,98,40
2387,86,41
2387,64,42
2387,120,43
2387,31,44
2387,80,45
2387,42,46
2387,69,47
2387,21,48
2387,8,49
2387,15,50
2387,129,51
2387,37,52
2387,89,53
2387,106,54
2387,49,55
2387,1,56
2387,82,57
2387,76,58
2387,3,59
2387,2,60
2387,93,61
2388,34,1
2388,100,2
2388,70,3
2388,35,4
2388,101,5
2388,19,6
2388,95,7
2388,124,8
2388,135,9
2388,20,10
2388,81,11
2388,109,12
2388,51,13
2388,107,14
2388,14,15
2388,121,16
2388,29,17
2388,133,18
2388,68,19
2388,123,20
2388,40,21
2388,12,22
2388,65,23
2388,72,24
2388,3,25
2388,87,26
2388,116,27
2388,67,28
2388,112,29
2388,11,30
2388,117,31
2388,111,32
2388,38,33
2388,52,34
2388,23,35
2388,105,36
2388,7,37
2388,22,38
2388,9,39
2388,84,40
2388,45,41
2388,5,42
2388,134,43
2388,31,44
2388,24,45
2388,129,46
2388,132,47
2388,106,48
2388,89,49
2388,103,50
2388,46,51
2388,83,52
2388,30,53
2388,79,54
2388,127,55
2388,93,56
2388,17,57
2389,74,1
2389,33,2
2389,48,3
2389,110,4
2389,35,5
2389,19,6
2389,95,7
2389,124,8
2389,81,9
2389,109,10
2389,51,11
2389,44,12
2389,128,13
2389,63,14
2389,59,15
2389,73,16
2389,68,17
2389,40,18
2389,10,19
2389,88,20
2389,65,21
2389,131,22
2389,118,23
2389,108,24
2389,11,25
2389,113,26
2389,77,27
2389,41,28
2389,26,29
2389,0,30
2389,23,31
2389,22,32
2389,9,33
2389,47,34
2389,114,35
2389,45,36
2389,57,37
2389,86,38
2389,62,39
2389,80,40
2389,69,41
2389,15,42
2389,129,43
2389,132,44
2389,106,45
2389,49,46
2389,46,47
2389,39,48
2389,3,49
2389,16,50
2389,27,51
2390,33,1
2390,100,2
2390,50,3
2390,95,4
2390,81,5
2390,36,6
2390,128,7
2390,63,8
2390,88,9
2390,131,10
2390,6,11
2390,67,12
2390,113,13
2390,18,14
2390,105,15
2390,28,16
2390,91,17
2390,57,18
2390,64,19
2390,134,20
2390,21,21
2390,15,22
2390,106,23
2390,13,24
2390,87,25
2390,135,26
2390,121,27
2390,43,28
2390,75,29
2390,59,30
2390,73,31
2390,68,32
2390,58,33
2390,72,34
2390,108,35
2390,55,36
2390,98,37
2390,31,38
2390,62,39
2390,37,40
2390,129,41
2390,89,42
2390,1,43
2390,127,44
2390,94,45
2390,20,46
2390,51,47
2390,44,48
2390,25,49
2390,32,50
2390,119,51
2390,54,52
2390,116,53
2390,104,54
2390,11,55
2390,77,56
2390,111,57
2390,96,58
2390,61,59
2390,84,60
2390,97,61
2390,120,62
2390,80,63
2390,82,64
2390,30,65
2390,70,66
2390,48,67
2390,66,68
2390,35,69
2390,101,70
2390,124,71
2390,122,72
2390,29,73
2390,130,74
2390,40,75
2390,10,76
2390,12,77
2390,78,78
2390,112,79
2390,117,80
2390,41,81
2390,136,82
2390,52,83
2390,47,84
2390,5,85
2391,74,1
2391,33,2
2391,70,3
2391,34,4
2391,66,5
2391,35,6
2391,50,7
2391,4,8
2391,95,9
2391,135,10
2391,20,11
2391,51,12
2391,102,13
2391,128,14
2391,63,15
2391,43,16
2391,75,17
2391,133,18
2391,73,19
2391,59,20
2391,40,21
2391,78,22
2391,10,23
2391,88,24
2391,115,25
2391,65,26
2391,54,27
2391,16,28
2391,11,29
2391,67,30
2391,77,31
2391,117,32
2391,55,33
2391,126,34
2391,105,35
2391,56,36
2391,92,37
2391,7,38
2391,125,39
2391,9,40
2391,84,41
2391,114,42
2391,98,43
2391,64,44
2391,5,45
2391,85,46
2391,76,47
2391,42,48
2391,69,49
2391,37,50
2391,21,51
2391,39,52
2391,30,53
2391,13,54
2391,2,55
2391,93,56
2392,25,1
2392,41,2
2392,104,3
2392,73,4
2392,28,5
2392,68,6
2392,123,7
2392,124,8
2392,115,9
2392,107,10
2392,82,11
2392,86,12
2392,67,13
2392,87,14
2393,33,1
2393,100,2
2393,48,3
2393,34,4
2393,66,5
2393,110,6
2393,19,7
2393,124,8
2393,81,9
2393,20,10
2393,51,11
2393,107,12
2393,122,13
2393,121,14
2393,60,15
2393,25,16
2393,63,17
2393,75,18
2393,133,19
2393,68,20
2393,40,21
2393,10,22
2393,115,23
2393,65,24
2393,90,25
2393,118,26
2393,3,27
2393,6,28
2393,87,29
2393,104,30
2393,112,31
2393,67,32
2393,113,33
2393,26,34
2393,126,35
2393,136,36
2393,55,37
2393,41,38
2393,91,39
2393,23,40
2393,56,41
2393,96,42
2393,92,43
2393,7,44
2393,71,45
2393,22,46
2393,99,47
2393,0,48
2393,114,49
2393,57,50
2393,86,51
2393,53,52
2393,5,53
2393,62,54
2393,76,55
2393,80,56
2393,42,57
2393,85,58
2393,21,59
2393,37,60
2393,15,61
2393,129,62
2393,24,63
2393,89,64
2393,106,65
2393,103,66
2393,82,67
2393,30,68
2393,13,69
2393,83,70
2393,127,71
2393,27,72
2394,34,1
2394,33,2
2394,50,3
2394,4,4
2394,95,5
2394,109,6
2394,102,7
2394,128,8
2394,63,9
2394,88,10
2394,115,11
2394,131,12
2394,118,13
2394,67,14
2394,18,15
2394,0,16
2394,91,17
2394,71,18
2394,114,19
2394,57,20
2394,64,21
2394,134,22
2394,69,23
2394,132,24
2394,103,25
2394,83,26
2394,13,27
2394,93,28
2394,19,29
2394,43,30
2394,59,31
2394,73,32
2394,68,33
2394,58,34
2394,65,35
2394,72,36
2394,108,37
2394,23,38
2394,86,39
2394,31,40
2394,62,41
2394,85,42
2394,8,43
2394,37,44
2394,129,45
2394,1,46
2394,46,47
2394,127,48
2394,94,49
2394,20,50
2394,51,51
2394,107,52
2394,44,53
2394,25,54
2394,32,55
2394,119,56
2394,133,57
2394,54,58
